Date,Company,Open,High,Low,Close,Volume,Daily_Return
2022-10-14,HDFC,2310.48,2312.33,2262.46,2267.16,65353,1.077
2022-10-17,HDFC,2327.28,2347.99,2299.64,2300.38,211901,2.652
2022-10-18,HDFC,2371.21,2371.96,2336.51,2366.53,243820,3.079
2022-10-19,HDFC,2322.36,2372.18,2317.72,2341.69,134714,-1.866
2022-10-20,HDFC,2335.71,2344.12,2314.26,2331.19,156113,-0.255
2022-10-21,HDFC,2275.68,2300.81,2259.81,2296.47,95722,-2.381
2022-10-24,HDFC,2287.92,2316.91,2286.36,2298.31,146938,-0.372
2022-10-25,HDFC,2294.82,2328.07,2208.34,2272.84,171238,-0.152
2022-10-26,HDFC,2182.07,2199.66,2164.3,2196.17,88311,-3.994
2022-10-27,HDFC,2219.65,2230.35,2206.36,2207.17,73565,1.069
2022-10-28,HDFC,2084.05,2084.64,2034.5,2057.44,276396,-5.578
2022-10-31,HDFC,1941.61,1959.39,1938.8,1953.0,239115,-5.63
2022-11-01,HDFC,2002.31,2033.4,1985.01,2017.88,111933,2.525
2022-11-02,HDFC,1949.95,1980.05,1948.15,1975.24,107942,-3.367
2022-11-03,HDFC,2074.18,2075.05,2068.69,2069.88,186252,5.009
2022-11-04,HDFC,2162.14,2167.44,2160.23,2165.59,246215,4.457
2022-11-07,HDFC,2126.01,2142.82,2111.23,2118.63,198932,-1.828
2022-11-08,HDFC,2057.5,2067.76,2052.22,2067.17,67814,-2.885
2022-11-09,HDFC,2119.57,2132.12,2108.7,2109.36,178140,2.535
2022-11-10,HDFC,2165.56,2165.99,2149.59,2164.2,85963,2.664
2022-11-11,HDFC,2179.82,2180.35,2133.95,2141.67,112434,0.722
2022-11-14,HDFC,2197.6,2219.98,2196.77,2213.17,74996,2.612
2022-11-15,HDFC,2196.63,2230.66,2153.32,2182.68,212529,-0.747
2022-11-16,HDFC,2268.6,2295.2,2256.5,2259.74,76453,3.936
2022-11-17,HDFC,2258.39,2282.59,2246.17,2256.17,124897,-0.06
2022-11-18,HDFC,2259.66,2303.89,2228.9,2267.14,57279,0.154
2022-11-21,HDFC,2223.64,2234.42,2210.9,2234.04,80187,-1.919
2022-11-22,HDFC,2225.31,2237.23,2219.74,2223.86,195273,-0.391
2022-11-23,HDFC,2253.27,2270.45,2231.73,2243.51,126191,1.322
2022-11-24,HDFC,2266.13,2270.28,2206.4,2226.21,211266,1.008
2022-11-25,HDFC,2194.07,2222.0,2146.26,2220.43,106001,-1.444
2022-11-28,HDFC,2192.89,2192.99,2179.06,2187.47,65799,-1.24
2022-11-29,HDFC,2193.72,2232.97,2186.75,2217.59,184356,0.285
2022-11-30,HDFC,2179.33,2191.61,2176.48,2177.38,148232,-1.725
2022-12-01,HDFC,2193.92,2198.65,2170.43,2180.42,143084,0.76
2022-12-02,HDFC,2124.33,2127.89,2104.62,2123.38,221860,-2.573
2022-12-05,HDFC,2083.3,2103.44,2061.61,2099.6,214535,-1.887
2022-12-06,HDFC,2022.86,2038.15,2009.45,2021.71,104551,-3.655
2022-12-07,HDFC,2015.98,2032.13,1994.27,2001.49,97796,-0.283
2022-12-08,HDFC,1980.99,2014.79,1970.85,1983.6,83196,-1.025
2022-12-09,HDFC,1904.87,1933.28,1879.91,1881.93,219713,-3.969
2022-12-12,HDFC,1861.99,1893.12,1843.02,1849.36,207724,-1.06
2022-12-13,HDFC,1834.58,1835.52,1824.69,1833.67,203819,-0.799
2022-12-14,HDFC,1814.06,1869.83,1813.29,1840.86,155174,-1.07
2022-12-15,HDFC,1873.69,1887.02,1855.2,1879.55,111285,1.784
2022-12-16,HDFC,1849.34,1851.65,1838.29,1839.63,63687,-1.607
2022-12-19,HDFC,1891.7,1901.5,1868.37,1888.3,168928,2.83
2022-12-20,HDFC,1889.55,1908.69,1887.48,1897.94,84503,0.066
2022-12-21,HDFC,1898.6,1914.18,1885.05,1886.49,119016,0.035
2022-12-22,HDFC,1854.53,1893.54,1848.94,1862.74,134715,-1.695
2022-12-23,HDFC,1873.9,1917.14,1861.59,1891.88,178043,0.599
2022-12-26,HDFC,1894.35,1929.49,1893.53,1911.21,97890,0.131
2022-12-27,HDFC,2005.01,2021.83,1994.09,1999.52,176674,4.908
2022-12-28,HDFC,2053.49,2062.44,2041.11,2044.88,83865,2.699
2022-12-29,HDFC,2049.55,2063.6,2035.09,2041.86,187556,0.229
2022-12-30,HDFC,2001.62,2015.13,1955.04,1964.49,231350,-1.971
2023-01-02,HDFC,2007.47,2010.99,1968.29,2000.13,115604,2.188
2023-01-03,HDFC,2025.1,2035.11,2004.58,2007.74,160484,1.248
2023-01-04,HDFC,1987.56,2001.5,1980.28,2001.48,76382,-1.005
2023-01-05,HDFC,2041.9,2043.28,2010.71,2027.02,130146,2.019
2023-01-06,HDFC,1988.23,1994.1,1981.76,1993.25,187729,-1.913
2023-01-09,HDFC,2034.33,2056.42,1998.17,2025.9,165458,2.061
2023-01-10,HDFC,1983.91,2018.02,1968.08,2012.05,200945,-2.073
2023-01-11,HDFC,1968.14,1988.18,1962.69,1966.98,111042,-2.182
2023-01-12,HDFC,1920.51,1991.86,1906.22,1989.64,146830,-2.362
2023-01-13,HDFC,2074.66,2079.18,2028.8,2071.14,241170,4.273
2023-01-16,HDFC,2024.62,2033.62,2009.16,2019.81,230617,-2.246
2023-01-17,HDFC,2020.15,2065.9,2001.41,2028.15,74769,0.017
2023-01-18,HDFC,2066.81,2100.38,2042.76,2056.96,230811,1.906
2023-01-19,HDFC,2077.79,2107.42,2054.67,2081.55,190009,1.012
2023-01-20,HDFC,2132.38,2186.85,2112.27,2171.17,119311,2.442
2023-01-23,HDFC,2221.31,2236.73,2184.16,2211.12,160751,2.31
2023-01-24,HDFC,2104.8,2106.16,2102.42,2105.44,189547,-4.808
2023-01-25,HDFC,2077.15,2120.7,2075.13,2103.4,108097,-1.344
2023-01-26,HDFC,2206.75,2215.83,2194.86,2214.6,132033,4.914
2023-01-27,HDFC,2221.36,2224.6,2217.37,2222.53,67384,0.305
2023-01-30,HDFC,2277.0,2280.21,2262.19,2269.9,91755,2.451
2023-01-31,HDFC,2332.32,2341.4,2318.91,2326.12,248164,2.75
2023-02-01,HDFC,2280.67,2301.37,2268.3,2282.7,207756,-1.954
2023-02-02,HDFC,2374.62,2417.49,2372.9,2377.57,160310,4.027
2023-02-03,HDFC,2465.75,2467.11,2456.39,2459.98,154650,3.708
2023-02-06,HDFC,2452.54,2459.11,2451.02,2457.9,175745,-0.302
2023-02-07,HDFC,2452.37,2473.36,2419.08,2444.04,128741,-0.225
2023-02-08,HDFC,2405.49,2429.06,2352.03,2417.98,169553,-1.577
2023-02-09,HDFC,2383.5,2392.37,2351.66,2391.99,224296,-1.426
2023-02-10,HDFC,2466.92,2535.67,2452.63,2527.0,79607,3.132
2023-02-13,HDFC,2515.98,2517.38,2486.78,2504.01,164823,-0.436
2023-02-14,HDFC,2501.31,2563.42,2485.95,2490.34,144544,-0.108
2023-02-15,HDFC,2437.91,2453.04,2422.02,2442.53,67126,-2.105
2023-02-16,HDFC,2473.16,2479.31,2459.88,2460.35,100364,1.254
2023-02-17,HDFC,2456.86,2459.78,2427.42,2451.75,85600,-0.142
2023-02-20,HDFC,2522.87,2534.12,2486.2,2529.87,232958,2.901
2023-02-21,HDFC,2504.86,2517.63,2475.51,2487.76,172251,-0.988
2023-02-22,HDFC,2468.16,2469.75,2424.83,2456.92,118629,-0.788
2023-02-23,HDFC,2412.92,2484.08,2402.78,2452.97,90891,-1.791
2023-02-24,HDFC,2422.4,2455.79,2411.85,2431.36,191721,-1.246
2023-02-27,HDFC,2426.3,2451.69,2405.46,2413.22,120251,-0.208
2023-02-28,HDFC,2324.7,2327.35,2277.65,2311.82,142273,-3.668
2023-03-01,HDFC,2325.74,2337.08,2321.08,2334.32,75519,0.602
2023-03-02,HDFC,2335.07,2360.04,2303.99,2334.31,86141,0.032
2023-03-03,HDFC,2354.95,2374.53,2341.37,2365.07,145830,0.884
2023-03-06,HDFC,2358.63,2384.74,2331.19,2331.37,144539,-0.272
2023-03-07,HDFC,2345.91,2362.41,2329.99,2335.87,74376,0.624
2023-03-08,HDFC,2316.44,2356.82,2301.87,2354.11,135619,-0.832
2023-03-09,HDFC,2445.42,2461.92,2444.54,2448.84,173609,3.878
2023-03-10,HDFC,2377.89,2392.25,2365.68,2392.04,177656,-2.897
2023-03-13,HDFC,2437.71,2455.0,2422.42,2451.04,189745,1.909
2023-03-14,HDFC,2442.81,2445.37,2413.87,2424.15,120391,-0.336
2023-03-15,HDFC,2402.73,2409.86,2384.55,2392.57,155122,-0.884
2023-03-16,HDFC,2434.75,2464.81,2433.34,2461.28,222172,1.763
2023-03-17,HDFC,2377.3,2383.59,2370.7,2380.13,127872,-3.412
2023-03-20,HDFC,2308.14,2343.14,2297.07,2325.2,95578,-3.024
2023-03-21,HDFC,2357.0,2358.51,2326.95,2351.67,204152,1.368
2023-03-22,HDFC,2318.78,2333.95,2306.59,2312.85,208444,-1.398
2023-03-23,HDFC,2284.64,2290.38,2269.19,2269.58,107053,-1.22
2023-03-24,HDFC,2273.83,2306.54,2251.52,2269.2,182010,0.187
2023-03-27,HDFC,2222.65,2246.5,2202.34,2203.69,141189,-2.051
2023-03-28,HDFC,2199.94,2201.06,2160.47,2169.68,135592,-0.17
2023-03-29,HDFC,2135.77,2163.88,2093.79,2118.57,204807,-1.563
2023-03-30,HDFC,2192.47,2193.07,2171.13,2188.82,207658,3.488
2023-03-31,HDFC,2131.56,2145.64,2117.64,2144.49,184596,-2.616
2023-04-03,HDFC,2051.52,2056.02,2019.87,2042.74,237651,-4.335
2023-04-04,HDFC,1991.92,2017.1,1978.26,1991.43,180333,-2.488
2023-04-05,HDFC,1946.67,1959.31,1921.6,1922.3,206225,-2.247
2023-04-06,HDFC,1957.55,1981.01,1919.47,1951.82,189447,1.834
2023-04-07,HDFC,1941.78,1952.58,1914.46,1937.18,131849,-0.515
2023-04-10,HDFC,1912.98,1936.25,1884.01,1897.39,209345,-1.249
2023-04-11,HDFC,1925.0,1960.94,1917.97,1926.63,191699,1.455
2023-04-12,HDFC,1954.98,1969.69,1954.79,1969.01,210809,1.471
2023-04-13,HDFC,1972.63,2014.43,1970.87,1980.84,57681,0.184
2023-04-14,HDFC,2033.2,2044.99,2033.04,2039.91,153366,2.643
2023-04-17,HDFC,2025.11,2072.97,2023.02,2066.41,108114,-0.725
2023-04-18,HDFC,2120.31,2141.44,2117.68,2120.83,182311,2.609
2023-04-19,HDFC,2175.95,2176.48,2173.06,2174.04,190403,2.599
2023-04-20,HDFC,2130.0,2146.88,2120.36,2141.95,217676,-2.026
2023-04-21,HDFC,2093.8,2147.62,2085.97,2112.63,192194,-2.248
2023-04-24,HDFC,2078.57,2101.12,2069.06,2084.2,183532,-1.612
2023-04-25,HDFC,2142.98,2185.53,2131.79,2148.13,165290,2.82
2023-04-26,HDFC,2137.22,2145.01,2109.87,2143.67,83184,-0.508
2023-04-27,HDFC,2111.75,2116.61,2077.96,2097.81,170584,-1.489
2023-04-28,HDFC,2023.34,2039.31,1995.11,2005.48,72597,-3.55
2023-05-01,HDFC,1987.23,2010.14,1963.87,1966.94,171659,-0.91
2023-05-02,HDFC,1982.87,1991.25,1966.24,1979.1,120647,0.81
2023-05-03,HDFC,2042.88,2047.12,1999.89,2007.46,80782,3.223
2023-05-04,HDFC,2006.25,2031.55,1999.93,2007.2,103367,-0.06
2023-05-05,HDFC,1958.17,1970.58,1905.1,1923.1,66693,-2.443
2023-05-08,HDFC,1919.46,1919.69,1913.55,1916.09,157752,-0.19
2023-05-09,HDFC,1905.09,1930.04,1883.68,1923.72,168934,-0.574
2023-05-10,HDFC,1933.62,1947.38,1919.06,1931.32,167248,0.515
2023-05-11,HDFC,1937.66,1950.74,1936.34,1936.39,67822,0.328
2023-05-12,HDFC,1986.36,2014.11,1962.61,1979.09,151371,2.581
2023-05-15,HDFC,2011.32,2017.12,2004.11,2006.55,215198,1.628
2023-05-16,HDFC,1934.16,1968.57,1917.77,1946.07,138855,-3.607
2023-05-17,HDFC,1870.54,1930.04,1854.21,1866.78,269370,-3.881
2023-05-18,HDFC,1855.55,1869.82,1846.75,1855.73,77928,-0.602
2023-05-19,HDFC,1905.49,1923.07,1890.69,1914.54,70431,2.681
2023-05-22,HDFC,1911.97,1928.72,1876.97,1922.44,120779,-0.134
2023-05-23,HDFC,1992.29,2011.05,1957.89,2000.49,178227,3.633
2023-05-24,HDFC,2021.51,2042.04,2009.58,2028.94,97935,1.051
2023-05-25,HDFC,2066.09,2084.65,2043.6,2067.74,162852,1.831
2023-05-26,HDFC,2070.83,2079.75,2001.32,2018.76,141695,0.149
2023-05-29,HDFC,2058.47,2065.88,2033.09,2049.9,196280,1.967
2023-05-30,HDFC,2113.17,2119.32,2091.0,2104.21,96574,3.086
2023-05-31,HDFC,2040.83,2043.05,2028.63,2038.82,241192,-3.012
2023-06-01,HDFC,2049.27,2069.53,2047.57,2063.1,198612,0.513
2023-06-02,HDFC,2136.39,2150.2,2102.47,2146.58,222750,3.552
2023-06-05,HDFC,2177.79,2185.48,2165.43,2167.88,155912,1.454
2023-06-06,HDFC,2236.45,2257.95,2233.7,2243.55,230597,3.163
2023-06-07,HDFC,2222.33,2240.97,2202.34,2223.18,65359,-0.946
2023-06-08,HDFC,2255.8,2259.43,2242.81,2255.36,184300,1.467
2023-06-09,HDFC,2216.77,2219.64,2165.57,2194.36,197404,-1.711
2023-06-12,HDFC,2210.24,2212.52,2208.71,2211.74,163743,0.724
2023-06-13,HDFC,2238.11,2276.75,2222.43,2229.56,112076,1.192
2023-06-14,HDFC,2246.33,2318.29,2220.76,2266.62,180652,0.752
2023-06-15,HDFC,2165.38,2206.77,2115.31,2174.46,212889,-4.467
2023-06-16,HDFC,2158.36,2206.91,2131.26,2193.76,154533,-0.74
2023-06-19,HDFC,2143.81,2149.6,2142.0,2144.42,235692,-2.277
2023-06-20,HDFC,2153.2,2187.82,2130.19,2167.17,112680,0.409
2023-06-21,HDFC,2106.5,2134.91,2099.86,2128.45,70295,-2.8
2023-06-22,HDFC,2205.77,2210.26,2166.94,2175.81,255648,3.633
2023-06-23,HDFC,2158.0,2165.15,2155.75,2164.11,171388,-0.819
2023-06-26,HDFC,2200.81,2207.27,2137.65,2197.95,65967,1.696
2023-06-27,HDFC,2210.82,2234.07,2159.21,2178.37,68196,0.585
2023-06-28,HDFC,2212.02,2229.3,2160.56,2219.84,155108,1.544
2023-06-29,HDFC,2200.25,2210.49,2190.78,2205.36,112410,-0.883
2023-06-30,HDFC,2264.29,2271.83,2255.56,2258.48,78015,2.672
2023-07-03,HDFC,2252.13,2273.79,2247.85,2248.16,189949,-0.281
2023-07-04,HDFC,2213.91,2215.26,2212.17,2212.44,105129,-1.524
2023-07-05,HDFC,2142.14,2171.71,2129.63,2143.89,251053,-3.177
2023-07-06,HDFC,2063.16,2091.86,2041.08,2049.95,225749,-3.765
2023-07-07,HDFC,2008.33,2019.03,2002.42,2015.64,225522,-2.03
2023-07-10,HDFC,1948.16,1970.47,1943.58,1968.29,262263,-3.348
2023-07-11,HDFC,1900.84,1926.83,1867.02,1876.2,185780,-3.427
2023-07-12,HDFC,1884.06,1896.46,1878.04,1891.66,87574,0.419
2023-07-13,HDFC,1838.11,1852.4,1837.73,1841.06,189305,-2.831
2023-07-14,HDFC,1899.5,1911.87,1884.74,1885.41,112988,3.174
2023-07-17,HDFC,1916.2,1932.41,1905.31,1913.28,141682,1.633
2023-07-18,HDFC,1992.91,2009.44,1956.4,1959.88,164053,4.162
2023-07-19,HDFC,1874.55,1874.87,1854.87,1868.8,270273,-4.354
2023-07-20,HDFC,1940.11,1953.89,1910.41,1936.92,144807,3.816
2023-07-21,HDFC,1925.89,1950.41,1915.89,1933.5,193090,-0.569
2023-07-24,HDFC,2046.45,2047.8,2017.41,2024.34,129562,5.842
2023-07-25,HDFC,1971.88,1974.08,1965.21,1968.28,73654,-2.591
2023-07-26,HDFC,1976.06,1995.51,1952.54,1969.72,97333,0.395
2023-07-27,HDFC,1951.61,1955.61,1923.65,1934.46,116430,-0.919
2023-07-28,HDFC,1908.22,1930.46,1890.1,1911.61,116102,-1.356
2023-07-31,HDFC,1925.55,1928.35,1907.47,1909.84,184284,0.73
2023-08-01,HDFC,1865.94,1886.01,1841.12,1875.3,237314,-2.299
2023-08-02,HDFC,1892.65,1902.0,1875.67,1899.18,73292,0.925
2023-08-03,HDFC,1890.81,1896.67,1887.63,1891.61,179250,-0.441
2023-08-04,HDFC,1910.6,1915.8,1907.07,1911.22,57118,1.004
2023-08-07,HDFC,1911.18,1916.96,1903.23,1906.17,76971,-0.002
2023-08-08,HDFC,1871.59,1876.16,1843.12,1846.96,147548,-1.814
2023-08-09,HDFC,1865.65,1881.06,1801.19,1877.19,108175,1.012
2023-08-10,HDFC,1910.91,1921.49,1895.42,1912.74,229222,1.796
2023-08-11,HDFC,1933.75,1937.01,1903.64,1911.38,83728,1.098
2023-08-14,HDFC,1989.79,2011.5,1981.41,2004.46,109186,4.102
2023-08-15,HDFC,2044.14,2069.01,2039.14,2054.16,236093,1.98
2023-08-16,HDFC,2081.76,2088.63,2055.75,2080.18,79677,1.344
2023-08-17,HDFC,2028.0,2035.97,2006.74,2017.35,86398,-2.508
2023-08-18,HDFC,2005.05,2008.56,1983.3,2004.58,156731,-0.61
2023-08-21,HDFC,1992.37,2014.58,1964.03,1970.77,83547,-0.609
2023-08-22,HDFC,1990.05,1993.43,1988.73,1990.43,111805,0.978
2023-08-23,HDFC,1962.57,1991.25,1944.92,1964.36,159999,-1.4
2023-08-24,HDFC,1925.87,1941.47,1912.36,1924.97,229360,-1.96
2023-08-25,HDFC,1995.15,2002.48,1961.38,1969.57,162902,3.646
2023-08-28,HDFC,1962.46,1983.46,1929.65,1930.65,202518,-0.361
2023-08-29,HDFC,1925.05,1963.45,1924.64,1925.07,76156,-0.29
2023-08-30,HDFC,1930.33,1955.12,1896.6,1942.7,107344,0.274
2023-08-31,HDFC,1976.39,1999.72,1965.55,1970.58,116877,1.734
2023-09-01,HDFC,1887.35,1891.56,1867.01,1887.62,132756,-4.223
2023-09-04,HDFC,1783.88,1786.8,1779.68,1780.2,171756,-5.496
2023-09-05,HDFC,1742.83,1754.53,1737.85,1749.24,132753,-2.099
2023-09-06,HDFC,1801.89,1814.75,1765.0,1777.94,123393,3.01
2023-09-07,HDFC,1789.62,1825.75,1779.65,1783.32,75833,0.657
2023-09-08,HDFC,1795.8,1809.22,1795.56,1798.19,61483,0.699
2023-09-11,HDFC,1789.62,1790.19,1781.83,1788.67,199621,-0.477
2023-09-12,HDFC,1782.36,1801.18,1768.8,1772.0,165178,-0.353
2023-09-13,HDFC,1761.6,1777.92,1721.52,1761.3,90430,-0.587
2023-09-14,HDFC,1739.57,1766.56,1729.13,1739.52,207548,-1.234
2023-09-15,HDFC,1769.69,1806.98,1752.26,1772.19,163844,1.734
2023-09-18,HDFC,1796.25,1801.84,1789.06,1790.1,67356,1.358
2023-09-19,HDFC,1811.17,1841.38,1796.45,1838.3,99748,1.177
2023-09-20,HDFC,1797.5,1810.72,1762.88,1771.62,89694,-2.219
2023-09-21,HDFC,1750.0,1768.63,1746.36,1755.67,177582,-1.22
2023-09-22,HDFC,1759.46,1774.29,1753.13,1758.42,60670,0.216
2023-09-25,HDFC,1787.32,1788.88,1784.22,1787.43,150837,1.644
2023-09-26,HDFC,1842.42,1850.61,1801.16,1803.8,88669,3.076
2023-09-27,HDFC,1883.76,1898.21,1876.56,1891.2,173290,4.433
2023-09-28,HDFC,1858.83,1864.89,1858.48,1861.7,220460,-1.712
2023-09-29,HDFC,1889.47,1893.47,1877.02,1883.55,130849,1.491
2023-10-02,HDFC,1934.54,1944.84,1900.52,1923.0,100006,2.707
2023-10-03,HDFC,1892.6,1895.08,1877.43,1890.78,63139,-1.581
2023-10-04,HDFC,1900.0,1925.34,1894.24,1920.72,71503,0.488
2023-10-05,HDFC,1880.95,1894.77,1838.05,1880.22,184016,-2.07
2023-10-06,HDFC,1877.72,1906.17,1832.45,1869.99,56050,-0.133
2023-10-09,HDFC,1812.41,1824.49,1811.13,1813.54,148981,-3.079
2023-10-10,HDFC,1809.31,1833.53,1806.31,1812.37,93733,-0.233
2023-10-11,HDFC,1877.06,1879.84,1874.7,1879.06,103528,3.569
2023-10-12,HDFC,1846.33,1853.46,1839.98,1847.99,101711,-1.742
2023-10-13,HDFC,1817.25,1819.58,1814.32,1817.06,197101,-1.663
2023-10-16,HDFC,1808.05,1817.6,1797.79,1810.61,81412,-0.495
2023-10-17,HDFC,1828.12,1863.52,1815.03,1839.06,208788,0.967
2023-10-18,HDFC,1852.63,1864.33,1824.15,1840.79,58155,0.738
2023-10-19,HDFC,1889.95,1891.59,1866.58,1879.79,169934,2.671
2023-10-20,HDFC,1828.87,1848.97,1823.39,1836.56,178103,-2.709
2023-10-23,HDFC,1851.31,1864.16,1827.86,1841.84,132218,0.803
2023-10-24,HDFC,1893.72,1904.83,1872.33,1873.42,250247,2.817
2023-10-25,HDFC,1855.47,1859.88,1848.66,1850.98,210996,-0.958
2023-10-26,HDFC,1802.03,1813.87,1798.0,1804.32,177918,-2.644
2023-10-27,HDFC,1823.16,1857.44,1815.3,1818.05,136545,1.044
2023-10-30,HDFC,1766.04,1811.11,1760.53,1783.29,141363,-2.861
2023-10-31,HDFC,1715.12,1726.78,1708.59,1714.4,103609,-3.823
2023-11-01,HDFC,1731.74,1747.0,1720.16,1723.45,66199,1.011
2023-11-02,HDFC,1742.71,1747.65,1718.28,1739.64,200970,1.117
2023-11-03,HDFC,1737.92,1743.19,1699.72,1712.16,76665,-0.099
2023-11-06,HDFC,1724.15,1744.12,1689.2,1693.26,95005,0.701
2023-11-07,HDFC,1678.95,1706.82,1654.25,1674.26,125184,-0.845
2023-11-08,HDFC,1668.18,1688.25,1648.24,1686.29,76889,-0.363
2023-11-09,HDFC,1671.87,1681.94,1658.97,1673.14,181037,-0.855
2023-11-10,HDFC,1635.99,1646.0,1627.59,1631.95,203768,-2.22
2023-11-13,HDFC,1602.32,1619.38,1599.2,1614.46,142181,-1.816
2023-11-14,HDFC,1620.42,1643.49,1604.36,1626.69,144913,0.369
2023-11-15,HDFC,1622.59,1626.98,1614.72,1626.09,137851,-0.252
2023-11-16,HDFC,1554.07,1554.94,1546.06,1550.22,266362,-4.429
2023-11-17,HDFC,1540.77,1553.71,1534.27,1552.73,188252,-0.609
2023-11-20,HDFC,1519.65,1521.36,1516.64,1517.57,187004,-2.13
2023-11-21,HDFC,1530.11,1542.1,1507.71,1521.56,205520,0.827
2023-11-22,HDFC,1508.5,1509.44,1489.97,1504.92,169366,-0.858
2023-11-23,HDFC,1505.01,1523.6,1475.89,1495.48,157595,0.006
2023-11-24,HDFC,1556.35,1560.54,1534.52,1541.4,231015,4.07
2023-11-27,HDFC,1510.53,1521.72,1506.42,1513.3,173401,-2.003
2023-11-28,HDFC,1449.93,1459.65,1444.15,1457.07,133037,-4.187
2023-11-29,HDFC,1507.27,1511.21,1479.51,1511.04,213195,3.446
2023-11-30,HDFC,1538.72,1540.19,1521.66,1537.56,140019,1.832
2023-12-01,HDFC,1522.28,1544.72,1499.16,1537.39,191618,-0.994
2023-12-04,HDFC,1539.35,1552.89,1538.8,1550.31,201057,0.127
2023-12-05,HDFC,1524.64,1559.18,1503.47,1553.22,77171,-1.656
2023-12-06,HDFC,1587.84,1612.87,1586.64,1611.94,219297,2.229
2023-12-07,HDFC,1599.58,1618.74,1587.2,1617.96,128352,-0.767
2023-12-08,HDFC,1582.68,1591.87,1577.86,1588.12,194234,-2.181
2023-12-11,HDFC,1531.03,1562.43,1512.53,1512.81,257390,-3.595
2023-12-12,HDFC,1529.83,1551.12,1492.95,1537.1,74710,1.125
2023-12-13,HDFC,1528.24,1545.0,1520.44,1529.61,83435,-0.577
2023-12-14,HDFC,1493.42,1496.36,1478.49,1487.92,77014,-2.366
2023-12-15,HDFC,1473.97,1480.55,1472.4,1477.04,200275,-0.938
2023-12-18,HDFC,1425.31,1438.77,1422.98,1429.77,209182,-3.502
2023-12-19,HDFC,1474.86,1479.89,1465.54,1470.42,106141,3.154
2023-12-20,HDFC,1499.35,1503.2,1494.52,1501.35,134590,1.968
2023-12-21,HDFC,1503.18,1503.53,1487.73,1497.03,112606,0.122
2023-12-22,HDFC,1500.34,1508.28,1488.91,1490.8,166303,0.221
2023-12-25,HDFC,1522.01,1525.78,1512.44,1525.42,241850,2.094
2023-12-26,HDFC,1558.61,1567.54,1520.82,1565.4,72940,2.176
2023-12-27,HDFC,1531.49,1534.33,1495.08,1526.17,121082,-2.166
2023-12-28,HDFC,1543.14,1561.94,1535.88,1554.32,120591,1.112
2023-12-29,HDFC,1541.59,1546.83,1517.44,1546.44,207053,-0.819
2024-01-01,HDFC,1595.32,1638.52,1560.58,1563.17,101822,3.16
2022-01-03,ICICI,785.16,789.82,781.18,781.23,126595,-1.855
2022-01-04,ICICI,766.54,788.05,757.9,775.98,71062,-1.88
2022-01-05,ICICI,730.37,730.47,726.51,730.06,117202,-5.878
2022-01-06,ICICI,726.79,743.95,719.76,738.06,184161,-0.448
2022-01-07,ICICI,683.85,691.83,671.53,690.2,197822,-7.344
2022-01-10,ICICI,699.2,700.06,693.39,695.01,98477,1.304
2022-01-11,ICICI,684.98,691.12,678.12,678.18,198318,-1.442
2022-01-12,ICICI,671.05,673.68,661.02,667.58,207138,-1.051
2022-01-13,ICICI,653.3,654.41,649.93,650.76,185107,-2.139
2022-01-14,ICICI,630.88,638.34,629.34,633.7,165476,-3.055
2022-01-17,ICICI,619.11,624.3,611.5,616.24,229593,-2.303
2022-01-18,ICICI,602.16,604.6,596.49,597.59,69542,-2.284
2022-01-19,ICICI,599.69,601.79,597.24,600.33,115256,0.352
2022-01-20,ICICI,605.34,612.7,605.14,612.46,90397,0.835
2022-01-21,ICICI,595.99,601.1,579.48,598.46,196239,-2.688
2022-01-24,ICICI,632.72,640.37,625.37,626.79,245187,5.725
2022-01-25,ICICI,621.59,629.62,619.52,623.58,72941,-0.83
2022-01-26,ICICI,644.46,645.05,636.86,639.11,192598,3.349
2022-01-27,ICICI,642.43,650.63,629.92,649.96,63371,0.519
2022-01-28,ICICI,615.14,622.86,610.91,619.37,102917,-5.358
2022-01-31,ICICI,613.06,619.41,611.57,616.7,128333,-1.019
2022-02-01,ICICI,624.19,634.35,615.87,617.44,81521,1.214
2022-02-02,ICICI,615.61,622.02,614.34,621.86,185911,-0.296
2022-02-03,ICICI,640.81,647.57,637.82,646.08,149421,3.049
2022-02-04,ICICI,634.55,636.24,631.39,631.73,117501,-1.785
2022-02-07,ICICI,638.56,647.67,627.91,643.85,58784,1.081
2022-02-08,ICICI,631.83,632.66,628.18,630.19,78403,-1.867
2022-02-09,ICICI,658.31,667.1,651.95,663.35,151745,4.463
2022-02-10,ICICI,635.96,647.5,634.52,643.95,168877,-4.128
2022-02-11,ICICI,665.82,676.1,658.97,660.82,152645,3.396
2022-02-14,ICICI,613.99,616.2,602.0,602.25,235510,-7.087
2022-02-15,ICICI,594.34,609.72,586.1,608.08,223116,-1.314
2022-02-16,ICICI,630.15,648.24,627.99,629.38,126544,3.631
2022-02-17,ICICI,630.94,639.59,628.74,630.79,135974,0.249
2022-02-18,ICICI,664.79,670.89,664.04,667.83,220948,5.39
2022-02-21,ICICI,659.92,667.95,646.62,658.7,191571,-1.184
2022-02-22,ICICI,674.63,682.69,662.67,669.17,191593,2.419
2022-02-23,ICICI,681.19,684.85,672.63,676.78,214614,1.796
2022-02-24,ICICI,648.21,653.62,640.76,650.52,208185,-4.222
2022-02-25,ICICI,642.33,646.58,641.76,646.36,161856,-1.26
