Series_reference,Group
BDCQ.SEA2IA,Industry by employment variable
BDCQ.SEA2IA,Industry by employment variable
BDCQ.SEA2IA,Industry by employment variable
BDCQ.SEA2IA,Industry by employment variable
BDCQ.SEA2IA,Industry by employment variable
BDCQ.SEA2IA,Industry by employment variable
BDCQ.SEA2IA,Industry by employment variable
BDCQ.SEA2IA,Industry by employment variable
BDCQ.SEA2IA,Industry by employment variable
BDCQ.SEA2IA,Industry by employment variable
BDCQ.SEA2IA,Industry by employment variable
BDCQ.SEA2IA,Industry by employment variable
BDCQ.SEA2IA,Industry by employment variable
BDCQ.SEA2IA,Industry by employment variable
BDCQ.SEA2IA,Industry by employment variable
BDCQ.SEA2IA,Industry by employment variable
BDCQ.SEA2IA,Industry by employment variable
BDCQ.SEA2IA,Industry by employment variable
BDCQ.SEA2IA,Industry by employment variable
BDCQ.SEA2IA,Industry by employment variable
BDCQ.SEA2IA,Industry by employment variable
BDCQ.SEA2IA,Industry by employment variable
BDCQ.SEA2IA,Industry by employment variable
BDCQ.SEA2IA,Industry by employment variable
BDCQ.SEA2IA,Industry by employment variable
BDCQ.SEA2IA,Industry by employment variable
BDCQ.SEA2IA,Industry by employment variable
BDCQ.SEA2IA,Industry by employment variable
BDCQ.SEA2IA,Industry by employment variable
BDCQ.SEA2IA,Industry by employment variable
BDCQ.SEA2IA,Industry by employment variable
BDCQ.SEA2IA,Industry by employment variable
BDCQ.SEA2IA,Industry by employment variable
BDCQ.SEA2IA,Industry by employment variable
BDCQ.SEA2IA,Industry by employment variable
BDCQ.SEA2IA,Industry by employment variable
BDCQ.SEA2IA,Industry by employment variable
BDCQ.SEA2IA,Industry by employment variable
BDCQ.SEA2IA,Industry by employment variable
BDCQ.SEA2IA,Industry by employment variable
BDCQ.SEA2IA,Industry by employment variable
BDCQ.SEA2IS,Industry by employment variable
BDCQ.SEA2IS,Industry by employment variable
BDCQ.SEA2IS,Industry by employment variable
BDCQ.SEA2IS,Industry by employment variable
BDCQ.SEA2IS,Industry by employment variable
BDCQ.SEA2IS,Industry by employment variable
BDCQ.SEA2IS,Industry by employment variable
BDCQ.SEA2IS,Industry by employment variable
BDCQ.SEA2IS,Industry by employment variable
BDCQ.SEA2IS,Industry by employment variable
BDCQ.SEA2IS,Industry by employment variable
BDCQ.SEA2IS,Industry by employment variable
BDCQ.SEA2IS,Industry by employment variable
BDCQ.SEA2IS,Industry by employment variable
BDCQ.SEA2IS,Industry by employment variable
BDCQ.SEA2IS,Industry by employment variable
BDCQ.SEA2IS,Industry by employment variable
BDCQ.SEA2IS,Industry by employment variable
BDCQ.SEA2IS,Industry by employment variable
BDCQ.SEA2IS,Industry by employment variable
BDCQ.SEA2IS,Industry by employment variable
BDCQ.SEA2IS,Industry by employment variable
BDCQ.SEA2IS,Industry by employment variable
BDCQ.SEA2IS,Industry by employment variable
BDCQ.SEA2IS,Industry by employment variable
BDCQ.SEA2IS,Industry by employment variable
BDCQ.SEA2IS,Industry by employment variable
BDCQ.SEA2IS,Industry by employment variable
BDCQ.SEA2IS,Industry by employment variable
BDCQ.SEA2IS,Industry by employment variable
BDCQ.SEA2IS,Industry by employment variable
BDCQ.SEA2IS,Industry by employment variable
BDCQ.SEA2IS,Industry by employment variable
BDCQ.SEA2IS,Industry by employment variable
BDCQ.SEA2IS,Industry by employment variable
BDCQ.SEA2IS,Industry by employment variable
BDCQ.SEA2IS,Industry by employment variable
BDCQ.SEA2IS,Industry by employment variable
BDCQ.SEA2IS,Industry by employment variable
BDCQ.SEA2IT,Industry by employment variable
BDCQ.SEA2IT,Industry by employment variable
BDCQ.SEA2IT,Industry by employment variable
BDCQ.SEA2IT,Industry by employment variable
BDCQ.SEA2IT,Industry by employment variable
BDCQ.SEA2IT,Industry by employment variable
BDCQ.SEA2IT,Industry by employment variable
BDCQ.SEA2IT,Industry by employment variable
BDCQ.SEA2IT,Industry by employment variable
BDCQ.SEA2IT,Industry by employment variable
BDCQ.SEA2IT,Industry by employment variable
BDCQ.SEA2IT,Industry by employment variable
BDCQ.SEA2IT,Industry by employment variable
BDCQ.SEA2IT,Industry by employment variable
BDCQ.SEA2IT,Industry by employment variable
BDCQ.SEA2IT,Industry by employment variable
BDCQ.SEA2IT,Industry by employment variable
BDCQ.SEA2IT,Industry by employment variable
BDCQ.SEA2IT,Industry by employment variable
BDCQ.SEA2IT,Industry by employment variable
BDCQ.SEA2IT,Industry by employment variable
BDCQ.SEA2IT,Industry by employment variable
BDCQ.SEA2IT,Industry by employment variable
BDCQ.SEA2IT,Industry by employment variable
BDCQ.SEA2IT,Industry by employment variable
BDCQ.SEA2IT,Industry by employment variable
BDCQ.SEA2IT,Industry by employment variable
BDCQ.SEA2IT,Industry by employment variable
BDCQ.SEA2IT,Industry by employment variable
BDCQ.SEA2IT,Industry by employment variable
BDCQ.SEA2IT,Industry by employment variable
BDCQ.SEA2IT,Industry by employment variable
BDCQ.SEA2IT,Industry by employment variable
BDCQ.SEA2IT,Industry by employment variable
BDCQ.SEA2IT,Industry by employment variable
BDCQ.SEA2IT,Industry by employment variable
BDCQ.SEA2IT,Industry by employment variable
BDCQ.SEA2IT,Industry by employment variable
BDCQ.SEA2IT,Industry by employment variable
BDCQ.SEA2JA,Industry by employment variable
BDCQ.SEA2JA,Industry by employment variable
BDCQ.SEA2JA,Industry by employment variable
BDCQ.SEA2JA,Industry by employment variable
BDCQ.SEA2JA,Industry by employment variable
BDCQ.SEA2JA,Industry by employment variable
BDCQ.SEA2JA,Industry by employment variable
BDCQ.SEA2JA,Industry by employment variable
BDCQ.SEA2JA,Industry by employment variable
BDCQ.SEA2JA,Industry by employment variable
BDCQ.SEA2JA,Industry by employment variable
BDCQ.SEA2JA,Industry by employment variable
BDCQ.SEA2JA,Industry by employment variable
BDCQ.SEA2JA,Industry by employment variable
BDCQ.SEA2JA,Industry by employment variable
BDCQ.SEA2JA,Industry by employment variable
BDCQ.SEA2JA,Industry by employment variable
BDCQ.SEA2JA,Industry by employment variable
BDCQ.SEA2JA,Industry by employment variable
BDCQ.SEA2JA,Industry by employment variable
BDCQ.SEA2JA,Industry by employment variable
BDCQ.SEA2JA,Industry by employment variable
BDCQ.SEA2JA,Industry by employment variable
BDCQ.SEA2JA,Industry by employment variable
BDCQ.SEA2JA,Industry by employment variable
BDCQ.SEA2JA,Industry by employment variable
BDCQ.SEA2JA,Industry by employment variable
BDCQ.SEA2JA,Industry by employment variable
BDCQ.SEA2JA,Industry by employment variable
BDCQ.SEA2JA,Industry by employment variable
BDCQ.SEA2JA,Industry by employment variable
BDCQ.SEA2JA,Industry by employment variable
BDCQ.SEA2JA,Industry by employment variable
BDCQ.SEA2JA,Industry by employment variable
BDCQ.SEA2JA,Industry by employment variable
BDCQ.SEA2JA,Industry by employment variable
BDCQ.SEA2JA,Industry by employment variable
BDCQ.SEA2JA,Industry by employment variable
BDCQ.SEA2JA,Industry by employment variable
BDCQ.SEA2JA,Industry by employment variable
BDCQ.SEA2JA,Industry by employment variable
BDCQ.SEA2JA,Industry by employment variable
BDCQ.SEA2JA,Industry by employment variable
BDCQ.SEA2JA,Industry by employment variable
BDCQ.SEA2JA,Industry by employment variable
BDCQ.SEA2JA,Industry by employment variable
BDCQ.SEA2JA,Industry by employment variable
BDCQ.SEA2JA,Industry by employment variable
BDCQ.SEA2JA,Industry by employment variable
BDCQ.SEA2JA,Industry by employment variable
BDCQ.SEA2JA,Industry by employment variable
BDCQ.SEA2JA,Industry by employment variable
BDCQ.SEA2JA,Industry by employment variable
BDCQ.SEA2JA,Industry by employment variable
BDCQ.SEA2JA,Industry by employment variable
BDCQ.SEA2JA,Industry by employment variable
BDCQ.SEA2JA,Industry by employment variable
BDCQ.SEA2JS,Industry by employment variable
BDCQ.SEA2JS,Industry by employment variable
BDCQ.SEA2JS,Industry by employment variable
BDCQ.SEA2JS,Industry by employment variable
BDCQ.SEA2JS,Industry by employment variable
BDCQ.SEA2JS,Industry by employment variable
BDCQ.SEA2JS,Industry by employment variable
BDCQ.SEA2JS,Industry by employment variable
BDCQ.SEA2JS,Industry by employment variable
BDCQ.SEA2JS,Industry by employment variable
BDCQ.SEA2JS,Industry by employment variable
BDCQ.SEA2JS,Industry by employment variable
BDCQ.SEA2JS,Industry by employment variable
BDCQ.SEA2JS,Industry by employment variable
BDCQ.SEA2JS,Industry by employment variable
BDCQ.SEA2JS,Industry by employment variable
BDCQ.SEA2JS,Industry by employment variable
BDCQ.SEA2JS,Industry by employment variable
BDCQ.SEA2JS,Industry by employment variable
BDCQ.SEA2JS,Industry by employment variable
BDCQ.SEA2JS,Industry by employment variable
BDCQ.SEA2JS,Industry by employment variable
BDCQ.SEA2JS,Industry by employment variable
BDCQ.SEA2JS,Industry by employment variable
BDCQ.SEA2JS,Industry by employment variable
BDCQ.SEA2JS,Industry by employment variable
BDCQ.SEA2JS,Industry by employment variable
BDCQ.SEA2JS,Industry by employment variable
BDCQ.SEA2JS,Industry by employment variable
BDCQ.SEA2JS,Industry by employment variable
BDCQ.SEA2JS,Industry by employment variable
BDCQ.SEA2JS,Industry by employment variable
BDCQ.SEA2JS,Industry by employment variable
BDCQ.SEA2JS,Industry by employment variable
BDCQ.SEA2JS,Industry by employment variable
BDCQ.SEA2JS,Industry by employment variable
BDCQ.SEA2JS,Industry by employment variable
BDCQ.SEA2JS,Industry by employment variable
BDCQ.SEA2JS,Industry by employment variable
BDCQ.SEA2JT,Industry by employment variable
BDCQ.SEA2JT,Industry by employment variable
BDCQ.SEA2JT,Industry by employment variable
BDCQ.SEA2JT,Industry by employment variable
BDCQ.SEA2JT,Industry by employment variable
BDCQ.SEA2JT,Industry by employment variable
BDCQ.SEA2JT,Industry by employment variable
BDCQ.SEA2JT,Industry by employment variable
BDCQ.SEA2JT,Industry by employment variable
BDCQ.SEA2JT,Industry by employment variable
BDCQ.SEA2JT,Industry by employment variable
BDCQ.SEA2JT,Industry by employment variable
BDCQ.SEA2JT,Industry by employment variable
BDCQ.SEA2JT,Industry by employment variable
BDCQ.SEA2JT,Industry by employment variable
BDCQ.SEA2JT,Industry by employment variable
BDCQ.SEA2JT,Industry by employment variable
BDCQ.SEA2JT,Industry by employment variable
BDCQ.SEA2JT,Industry by employment variable
BDCQ.SEA2JT,Industry by employment variable
BDCQ.SEA2JT,Industry by employment variable
BDCQ.SEA2JT,Industry by employment variable
BDCQ.SEA2JT,Industry by employment variable
BDCQ.SEA2JT,Industry by employment variable
BDCQ.SEA2JT,Industry by employment variable
BDCQ.SEA2JT,Industry by employment variable
BDCQ.SEA2JT,Industry by employment variable
BDCQ.SEA2JT,Industry by employment variable
BDCQ.SEA2JT,Industry by employment variable
BDCQ.SEA2JT,Industry by employment variable
BDCQ.SEA2JT,Industry by employment variable
BDCQ.SEA2JT,Industry by employment variable
BDCQ.SEA2JT,Industry by employment variable
BDCQ.SEA2JT,Industry by employment variable
BDCQ.SEA2JT,Industry by employment variable
BDCQ.SEA2JT,Industry by employment variable
BDCQ.SEA2JT,Industry by employment variable
BDCQ.SEA2JT,Industry by employment variable
BDCQ.SEA2JT,Industry by employment variable
BDCQ.SEA2KA,Industry by employment variable
BDCQ.SEA2KA,Industry by employment variable
BDCQ.SEA2KA,Industry by employment variable
BDCQ.SEA2KA,Industry by employment variable
BDCQ.SEA2KA,Industry by employment variable
BDCQ.SEA2KA,Industry by employment variable
BDCQ.SEA2KA,Industry by employment variable
BDCQ.SEA2KA,Industry by employment variable
BDCQ.SEA2KA,Industry by employment variable
BDCQ.SEA2KA,Industry by employment variable
BDCQ.SEA2KA,Industry by employment variable
BDCQ.SEA2KA,Industry by employment variable
BDCQ.SEA2KA,Industry by employment variable
BDCQ.SEA2KA,Industry by employment variable
BDCQ.SEA2KA,Industry by employment variable
BDCQ.SEA2KA,Industry by employment variable
BDCQ.SEA2KA,Industry by employment variable
BDCQ.SEA2KA,Industry by employment variable
BDCQ.SEA2KA,Industry by employment variable
BDCQ.SEA2KA,Industry by employment variable
BDCQ.SEA2KA,Industry by employment variable
BDCQ.SEA2KA,Industry by employment variable
BDCQ.SEA2KA,Industry by employment variable
BDCQ.SEA2KA,Industry by employment variable
BDCQ.SEA2KA,Industry by employment variable
BDCQ.SEA2KA,Industry by employment variable
BDCQ.SEA2KA,Industry by employment variable
BDCQ.SEA2KA,Industry by employment variable
BDCQ.SEA2KA,Industry by employment variable
BDCQ.SEA2KA,Industry by employment variable
BDCQ.SEA2KA,Industry by employment variable
BDCQ.SEA2KA,Industry by employment variable
BDCQ.SEA2KA,Industry by employment variable
BDCQ.SEA2KA,Industry by employment variable
BDCQ.SEA2KA,Industry by employment variable
BDCQ.SEA2KA,Industry by employment variable
BDCQ.SEA2KA,Industry by employment variable
BDCQ.SEA2KA,Industry by employment variable
BDCQ.SEA2KA,Industry by employment variable
BDCQ.SEA2KA,Industry by employment variable
BDCQ.SEA2KA,Industry by employment variable
BDCQ.SEA2KA,Industry by employment variable
BDCQ.SEA2KA,Industry by employment variable
BDCQ.SEA2KA,Industry by employment variable
BDCQ.SEA2KA,Industry by employment variable
BDCQ.SEA2KA,Industry by employment variable
BDCQ.SEA2KA,Industry by employment variable
BDCQ.SEA2KA,Industry by employment variable
BDCQ.SEA2KA,Industry by employment variable
BDCQ.SEA2KA,Industry by employment variable
BDCQ.SEA2KA,Industry by employment variable
BDCQ.SEA2KA,Industry by employment variable
BDCQ.SEA2KA,Industry by employment variable
BDCQ.SEA2KA,Industry by employment variable
BDCQ.SEA2KA,Industry by employment variable
BDCQ.SEA2KA,Industry by employment variable
BDCQ.SEA2KA,Industry by employment variable
BDCQ.SEA2KS,Industry by employment variable
BDCQ.SEA2KS,Industry by employment variable
BDCQ.SEA2KS,Industry by employment variable
BDCQ.SEA2KS,Industry by employment variable
BDCQ.SEA2KS,Industry by employment variable
BDCQ.SEA2KS,Industry by employment variable
BDCQ.SEA2KS,Industry by employment variable
BDCQ.SEA2KS,Industry by employment variable
BDCQ.SEA2KS,Industry by employment variable
BDCQ.SEA2KS,Industry by employment variable
BDCQ.SEA2KS,Industry by employment variable
BDCQ.SEA2KS,Industry by employment variable
BDCQ.SEA2KS,Industry by employment variable
BDCQ.SEA2KS,Industry by employment variable
BDCQ.SEA2KS,Industry by employment variable
BDCQ.SEA2KS,Industry by employment variable
BDCQ.SEA2KS,Industry by employment variable
BDCQ.SEA2KS,Industry by employment variable
BDCQ.SEA2KS,Industry by employment variable
BDCQ.SEA2KS,Industry by employment variable
BDCQ.SEA2KS,Industry by employment variable
BDCQ.SEA2KS,Industry by employment variable
BDCQ.SEA2KS,Industry by employment variable
BDCQ.SEA2KS,Industry by employment variable
BDCQ.SEA2KS,Industry by employment variable
BDCQ.SEA2KS,Industry by employment variable
BDCQ.SEA2KS,Industry by employment variable
BDCQ.SEA2KS,Industry by employment variable
BDCQ.SEA2KS,Industry by employment variable
BDCQ.SEA2KS,Industry by employment variable
BDCQ.SEA2KS,Industry by employment variable
BDCQ.SEA2KS,Industry by employment variable
BDCQ.SEA2KS,Industry by employment variable
BDCQ.SEA2KS,Industry by employment variable
BDCQ.SEA2KS,Industry by employment variable
BDCQ.SEA2KS,Industry by employment variable
BDCQ.SEA2KS,Industry by employment variable
BDCQ.SEA2KS,Industry by employment variable
BDCQ.SEA2KS,Industry by employment variable
BDCQ.SEA2KT,Industry by employment variable
BDCQ.SEA2KT,Industry by employment variable
BDCQ.SEA2KT,Industry by employment variable
BDCQ.SEA2KT,Industry by employment variable
BDCQ.SEA2KT,Industry by employment variable
BDCQ.SEA2KT,Industry by employment variable
BDCQ.SEA2KT,Industry by employment variable
BDCQ.SEA2KT,Industry by employment variable
BDCQ.SEA2KT,Industry by employment variable
BDCQ.SEA2KT,Industry by employment variable
BDCQ.SEA2KT,Industry by employment variable
BDCQ.SEA2KT,Industry by employment variable
BDCQ.SEA2KT,Industry by employment variable
BDCQ.SEA2KT,Industry by employment variable
BDCQ.SEA2KT,Industry by employment variable
BDCQ.SEA2KT,Industry by employment variable
BDCQ.SEA2KT,Industry by employment variable
BDCQ.SEA2KT,Industry by employment variable
BDCQ.SEA2KT,Industry by employment variable
BDCQ.SEA2KT,Industry by employment variable
BDCQ.SEA2KT,Industry by employment variable
BDCQ.SEA2KT,Industry by employment variable
BDCQ.SEA2KT,Industry by employment variable
BDCQ.SEA2KT,Industry by employment variable
BDCQ.SEA2KT,Industry by employment variable
BDCQ.SEA2KT,Industry by employment variable
BDCQ.SEA2KT,Industry by employment variable
BDCQ.SEA2KT,Industry by employment variable
BDCQ.SEA2KT,Industry by employment variable
BDCQ.SEA2KT,Industry by employment variable
BDCQ.SEA2KT,Industry by employment variable
BDCQ.SEA2KT,Industry by employment variable
BDCQ.SEA2KT,Industry by employment variable
BDCQ.SEA2KT,Industry by employment variable
BDCQ.SEA2KT,Industry by employment variable
BDCQ.SEA2KT,Industry by employment variable
BDCQ.SEA2KT,Industry by employment variable
BDCQ.SEA2KT,Industry by employment variable
